date	close	down	downSize	recovery	redMark		val				
28-May-13	2940.45	0	0	940	0		0				
29-May-13	2920.18	0	0	941	0		0				
30-May-13	2931.39	0	0	942	0		0				
31-May-13	2889.46	0	0	943	0		0				
3-Jun-13	2906.91	0	0	944	0		0				
4-Jun-13	2891.02	0	0	945	0		0				
5-Jun-13	2851.89	0	0	946	0		0				
6-Jun-13	2876.5	0	0	947	0		0				
7-Jun-13	2913.46	0	0	948	0		0				
10-Jun-13	2912.63	0	0	949	0		0				
11-Jun-13	2883.07	0	0	950	0		0				
12-Jun-13	2859.62	0	0	951	0		0				
13-Jun-13	2902.32	0	0	952	0		0				
14-Jun-13	2885.24	0	0	953	0		0				
17-Jun-13	2907.12	0	0	954	0		0				
18-Jun-13	2929.81	0	0	955	0		0				
19-Jun-13	2889.25	0	0	956	0		0				
20-Jun-13	2817.44	0	0	957	0		0				
21-Jun-13	2824.97	0	0	958	0		0				
24-Jun-13	2790.66	0	0	959	0		0				
25-Jun-13	2817.44	0	0	960	0		0				
26-Jun-13	2845.04	0	0	961	0		0				
27-Jun-13	2862.92	0	0	962	0		0				
28-Jun-13	2850.66	0	0	963	0		0				
1-Jul-13	2866.41	0	0	964	0		0				
2-Jul-13	2865.48	0	0	965	0		0				
3-Jul-13	2867.85	0	0	966	0		0				
5-Jul-13	2897.12	0	0	967	0		0				
8-Jul-13	2913.2	0	0	968	0		0				
9-Jul-13	2934.31	0	0	969	0		0				
10-Jul-13	2934.97	0	0	970	0		0				
11-Jul-13	2975.06	0	0	971	0		0				
12-Jul-13	2984.24	0	0	972	0		0				
15-Jul-13	2988.35	0	0	973	0		0				
16-Jul-13	2977.26	0	0	974	0		0				
17-Jul-13	2985.85	0	0	975	0		0				
18-Jul-13	3001.21	0	0	976	0		0				
19-Jul-13	3006.13	0	0	977	0		0				
22-Jul-13	3012.3	0	0	978	0		0				
23-Jul-13	3006.72	0	0	979	0		0				
24-Jul-13	2995.3	0	0	980	0		0				
25-Jul-13	3003.01	0	0	981	0		0				
26-Jul-13	3005.51	0	0	982	0		0				
29-Jul-13	2994.45	0	0	983	0		0				
30-Jul-13	2995.68	0	0	984	0		0				
31-Jul-13	2995.72	0	0	985	0		0				
1-Aug-13	3033.59	0	0	986	0		0				
2-Aug-13	3038.63	0	0	987	0		0				
5-Aug-13	3034.43	0	0	988	0		0				
6-Aug-13	3017.16	0	0	989	0		0				
7-Aug-13	3006.63	0	0	990	0		0				
8-Aug-13	3019	0	0	991	0		0				
9-Aug-13	3008.79	0	0	992	0		0				
12-Aug-13	3005.42	0	0	993	0		0				
13-Aug-13	3014.43	0	0	994	0		0				
14-Aug-13	2999.42	0	0	995	0		0				
15-Aug-13	2957.08	0	0	996	0		0				
16-Aug-13	2947.46	0	0	997	0		0				
19-Aug-13	2930.27	0	0	998	0		0				
20-Aug-13	2941.58	0	0	999	0		0				
21-Aug-13	2924.73	0	0	1000	0		0				
22-Aug-13	2949.96	0	0	1001	0		0				
23-Aug-13	2962.06	0	0	1002	0		0				
26-Aug-13	2950.13	0	0	1003	0		0				
27-Aug-13	2903.29	0	0	1004	0		0				
28-Aug-13	2911.83	0	0	1005	0		0				
29-Aug-13	2917.96	0	0	1006	0		0				
30-Aug-13	2908.96	0	0	1007	0		0				
3-Sep-13	2921.23	0	0	1008	0		0				
4-Sep-13	2945.62	0	0	1009	0		0				
5-Sep-13	2949.27	0	0	1010	0		0				
6-Sep-13	2949.8	0	0	1011	0		0				
9-Sep-13	2979.45	0	0	1012	0		0				
10-Sep-13	3001.36	0	0	1013	0		0				
11-Sep-13	3010.94	0	0	1014	0		0				
12-Sep-13	3001.62	0	0	1015	0		0				
13-Sep-13	3009.79	0	0	1016	0		0				
16-Sep-13	3026.94	0	0	1017	0		0				
17-Sep-13	3039.75	0	0	1018	0		0				
18-Sep-13	3076.81	0	0	1019	0		0				
19-Sep-13	3071.61	0	0	1020	0		0				
20-Sep-13	3049.47	0	0	1021	0		0				
23-Sep-13	3035.09	0	0	1022	0		0				
24-Sep-13	3027.52	0	0	1023	0		0				
25-Sep-13	3019.31	0	0	1024	0		0				
26-Sep-13	3030.41	0	0	1025	0		0				
27-Sep-13	3018.24	0	0	1026	0		0				
30-Sep-13	3000.18	0	0	1027	0		0				
1-Oct-13	3024.38	0	0	1028	0		0				
2-Oct-13	3022.95	0	0	1029	0		0				
3-Oct-13	2995.81	0	0	1030	0		0				
4-Oct-13	3017.05	0	0	1031	0		0				
7-Oct-13	2991.39	0	0	1032	0		0				
8-Oct-13	2955.41	0	0	1033	0		0				
9-Oct-13	2957.4	0	0	1034	0		0				
10-Oct-13	3022.43	0	0	1035	0		0				
11-Oct-13	3041.43	0	0	1036	0		0				
14-Oct-13	3053.84	0	0	1037	0		0				
15-Oct-13	3032.27	0	0	1038	0		0				
16-Oct-13	3074.54	0	0	1039	0		0				
17-Oct-13	3095.42	0	0	1040	0		0				
18-Oct-13	3115.77	0	0	1041	0		0				
21-Oct-13	3116.09	0	0	1042	0		0				
22-Oct-13	3133.98	0	0	1043	0		0				
23-Oct-13	3119.2	0	0	1044	0		0				
24-Oct-13	3129.41	0	0	1045	0		0				
25-Oct-13	3143.16	0	0	1046	0		0				
28-Oct-13	3147.36	0	0	1047	0		0				
29-Oct-13	3165.11	0	0	1048	0		0				
30-Oct-13	3149.93	0	0	1049	0		0				
31-Oct-13	3138.09	0	0	1050	0		0				
1-Nov-13	3147.21	0	0	1051	0		0				
4-Nov-13	3158.47	0	0	1052	0		0				
5-Nov-13	3149.96	0	0	1053	0		0				
6-Nov-13	3165.13	0	0	1054	0		0				
7-Nov-13	3124.12	0	0	1055	0		0				
8-Nov-13	3166.11	0	0	1056	0		0				
11-Nov-13	3168.41	0	0	1057	0		0				
12-Nov-13	3161.1	0	0	1058	0		0				
13-Nov-13	3187.64	0	0	1059	0		0				
14-Nov-13	3203.65	0	0	1060	0		0				
15-Nov-13	3217.2	0	0	1061	0		0				
18-Nov-13	3205.46	0	0	1062	0		0				
19-Nov-13	3199.52	0	0	1063	0		0				
20-Nov-13	3188.04	0	0	1064	0		0				
21-Nov-13	3214.16	0	0	1065	0		0				
22-Nov-13	3230.54	0	0	1066	0		0				
25-Nov-13	3226.53	0	0	1067	0		0				
26-Nov-13	3227.36	0	0	1068	0		0				
27-Nov-13	3236.14	0	0	1069	0		0				
29-Nov-13	3233.72	0	0	1070	0		0				
2-Dec-13	3225.06	0	0	1071	0		0				
3-Dec-13	3214.95	0	0	1072	0		0				
4-Dec-13	3211.59	0	0	1073	0		0				
5-Dec-13	3197.76	0	0	1074	0		0				
6-Dec-13	3233.99	0	0	1075	0		0				
9-Dec-13	3239.99	0	0	1076	0		0				
10-Dec-13	3229.72	0	0	1077	0		0				
11-Dec-13	3193.52	0	0	1078	0		0				
12-Dec-13	3182.33	0	0	1079	0		0				
13-Dec-13	3182.07	0	0	1080	0		0				
16-Dec-13	3202.22	0	0	1081	0		0				
17-Dec-13	3192.33	0	0	1082	0		0				
18-Dec-13	3245.59	0	0	1083	0		0				
19-Dec-13	3244.15	0	0	1084	0		0				
20-Dec-13	3259.79	0	0	1085	0		0				
23-Dec-13	3277.62	0	0	1086	0		0				
24-Dec-13	3287.55	0	0	1087	0		0				
26-Dec-13	3303.15	0	0	1088	0		0				
27-Dec-13	3302.66	0	0	1089	0		0				
30-Dec-13	3302.3	0	0	1090	0		0				
31-Dec-13	3315.59	0	0	1091	0		0				
2-Jan-14	3286.69	0	0	1092	0		0				
3-Jan-14	3285.68	0	0	1093	0		0				
6-Jan-14	3277.48	0	0	1094	0		0				
7-Jan-14	3297.45	0	0	1095	0		0				
8-Jan-14	3297.74	0	0	1096	0		0				
9-Jan-14	3298.87	0	0	1097	0		0				
10-Jan-14	3306.49	0	0	1098	0		0				
13-Jan-14	3265.27	0	0	1099	0		0				
14-Jan-14	3300.61	0	0	1100	0		0				
15-Jan-14	3317.75	0	0	1101	0		0				
16-Jan-14	3313.36	1	5.7	25	0		0		25		
17-Jan-14	3300.51	1	5.7	25	1		3309.74				
21-Jan-14	3309.74	1	5.7	25	1		3309.74				
22-Jan-14	3312.04	1	5.7	25	1		3309.74				
23-Jan-14	3282.64	1	5.7	25	1		3309.74				
24-Jan-14	3214.14	1	5.7	25	1		3309.74				
27-Jan-14	3198.57	1	5.7	25	1		3309.74				
28-Jan-14	3218.21	1	5.7	25	1		3309.74				
29-Jan-14	3185.7	1	5.7	25	1		3309.74				
30-Jan-14	3221.78	1	5.7	25	1		3309.74				
31-Jan-14	3200.95	1	5.7	25	1		3309.74				
3-Feb-14	3127.87	1	5.7	25	1		3309.74				
4-Feb-14	3151.94	1	5.7	25	1		3309.74				
5-Feb-14	3146.49	1	5.7	25	1		3309.74				
6-Feb-14	3187.25	1	5.7	25	1		3309.74				
7-Feb-14	3229.65	1	5.7	25	1		3309.74				
10-Feb-14	3234.79	1	5.7	25	1		3309.74				
11-Feb-14	3270.74	1	5.7	25	1		3309.74				
12-Feb-14	3271.47	1	5.7	25	1		3309.74				
13-Feb-14	3290.82	1	5.7	25	1		3309.74				
14-Feb-14	3306.92	1	5.7	25	1		3309.74				
18-Feb-14	3311.27	1	5.7	25	0		0				
19-Feb-14	3289.83	1	5.7	25	0		0				
20-Feb-14	3310.27	1	5.7	25	0		0				
21-Feb-14	3304.36	1	5.7	25	0		0				
24-Feb-14	3324.84	1	5.7	25	0		0				
25-Feb-14	3320.43	0	0	1128	0		0				
26-Feb-14	3321.15	0	0	1129	0		0				
27-Feb-14	3338.05	0	0	1130	0		0				
28-Feb-14	3347.38	0	0	1131	0		0				
3-Mar-14	3322.85	0	0	1132	0		0				
4-Mar-14	3373.64	0	0	1133	0		0				
5-Mar-14	3374.1	0	0	1134	0		0				
6-Mar-14	3380.49	0	0	1135	0		0				
7-Mar-14	3382.57	0	0	1136	0		0				
10-Mar-14	3381.22	0	0	1137	0		0				
11-Mar-14	3364.17	0	0	1138	0		0				
12-Mar-14	3366.07	0	0	1139	0		0				
13-Mar-14	3327.11	0	0	1140	0		0				
14-Mar-14	3317.81	0	0	1141	0		0				
17-Mar-14	3349.71	0	0	1142	0		0				
18-Mar-14	3373.98	0	0	1143	0		0				
19-Mar-14	3353.29	0	0	1144	0		0				
20-Mar-14	3373.6	0	0	1145	0		0				
21-Mar-14	3363.72	0	0	1146	0		0				
24-Mar-14	3347.36	0	0	1147	0		0				
25-Mar-14	3362.44	0	0	1148	0		0				
26-Mar-14	3339	0	0	1149	0		0				
27-Mar-14	3333.23	0	0	1150	0		0				
28-Mar-14	3348.83	0	0	1151	0		0				
31-Mar-14	3375.51	0	0	1152	0		0				
1-Apr-14	3399.51	0	0	1153	0		0				
2-Apr-14	3409.8	0	0	1154	0		0				
3-Apr-14	3406	0	0	1155	0		0				
4-Apr-14	3363.41	0	0	1156	0		0				
7-Apr-14	3327.27	0	0	1157	0		0				
8-Apr-14	3340.84	0	0	1158	0		0				
9-Apr-14	3377.61	0	0	1159	0		0				
10-Apr-14	3307.08	0	0	1160	0		0				
11-Apr-14	3276.04	0	0	1161	0		0				
14-Apr-14	3302.98	0	0	1162	0		0				
15-Apr-14	3325.3	0	0	1163	0		0				
16-Apr-14	3360.27	0	0	1164	0		0				
17-Apr-14	3365	0	0	1165	0		0				
21-Apr-14	3377.75	0	0	1166	0		0				
22-Apr-14	3391.58	0	0	1167	0		0				
23-Apr-14	3384.5	0	0	1168	0		0				
24-Apr-14	3390.39	0	0	1169	0		0				
25-Apr-14	3362.95	0	0	1170	0		0				
28-Apr-14	3374.04	0	0	1171	0		0				
29-Apr-14	3390.16	0	0	1172	0		0				
30-Apr-14	3400.46	0	0	1173	0		0				
1-May-14	3400.2	0	0	1174	0		0				
2-May-14	3395.61	0	0	1175	0		0				
5-May-14	3402.23	0	0	1176	0		0				
6-May-14	3371.72	0	0	1177	0		0				
7-May-14	3392.1	0	0	1178	0		0				
8-May-14	3388.29	0	0	1179	0		0				
9-May-14	3394.05	0	0	1180	0		0				
12-May-14	3427.01	0	0	1181	0		0				
13-May-14	3429.3	0	0	1182	0		0				
14-May-14	3413.84	0	0	1183	0		0				
15-May-14	3382.52	0	0	1184	0		0				
16-May-14	3395.21	0	0	1185	0		0				
19-May-14	3408.52	0	0	1186	0		0				
20-May-14	3386.48	0	0	1187	0		0				
21-May-14	3414.45	0	0	1188	0		0				
22-May-14	3422.99	0	0	1189	0		0				
23-May-14	3437.58	0	0	1190	0		0				
27-May-14	3458.19	0	0	1191	0		0				
28-May-14	3454.88	0	0	1192	0		0				
29-May-14	3473.86	0	0	1193	0		0				
30-May-14	3480.29	0	0	1194	0		0				
2-Jun-14	3483.14	0	0	1195	0		0				
3-Jun-14	3482	0	0	1196	0		0				
4-Jun-14	3489.21	0	0	1197	0		0				
5-Jun-14	3512.21	0	0	1198	0		0				
6-Jun-14	3528.98	0	0	1199	0		0				
9-Jun-14	3532.47	0	0	1200	0		0				
10-Jun-14	3531.62	0	0	1201	0		0				
11-Jun-14	3519.52	0	0	1202	0		0				
12-Jun-14	3495.57	0	0	1203	0		0				
13-Jun-14	3506.58	0	0	1204	0		0				
16-Jun-14	3509.54	0	0	1205	0		0				
17-Jun-14	3517.23	0	0	1206	0		0				
18-Jun-14	3544.42	0	0	1207	0		0				
19-Jun-14	3549.44	0	0	1208	0		0				
20-Jun-14	3555.6	0	0	1209	0		0				
23-Jun-14	3555.14	0	0	1210	0		0				
24-Jun-14	3532.57	0	0	1211	0		0				
25-Jun-14	3549.96	0	0	1212	0		0				
26-Jun-14	3546.38	0	0	1213	0		0				
27-Jun-14	3553.35	0	0	1214	0		0				
30-Jun-14	3552.18	0	0	1215	0		0				
1-Jul-14	3576.55	0	0	1216	0		0				
2-Jul-14	3579.11	0	0	1217	0		0				
3-Jul-14	3598.73	0	0	1218	0		0				
7-Jul-14	3584.75	0	0	1219	0		0				
8-Jul-14	3560.53	0	0	1220	0		0				
9-Jul-14	3577.28	0	0	1221	0		0				
10-Jul-14	3562.49	0	0	1222	0		0				
11-Jul-14	3568.08	0	0	1223	0		0				
14-Jul-14	3585.37	0	0	1224	0		0				
15-Jul-14	3578.46	0	0	1225	0		0				
16-Jul-14	3593.91	0	0	1226	0		0				
17-Jul-14	3551.73	0	0	1227	0		0				
18-Jul-14	3588.21	0	0	1228	0		0				
21-Jul-14	3579.99	0	0	1229	0		0				
22-Jul-14	3597.95	0	0	1230	0		0				
23-Jul-14	3604.3	0	0	1231	0		0				
24-Jul-14	3606.1	0	0	1232	0		0				
25-Jul-14	3588.68	0	0	1233	0		0				
28-Jul-14	3589.73	0	0	1234	0		0				
29-Jul-14	3573.65	0	0	1235	0		0				
30-Jul-14	3574.45	0	0	1236	0		0				
31-Jul-14	3503.19	0	0	1237	0		0				
1-Aug-14	3493.18	0	0	1238	0		0				
4-Aug-14	3518.31	0	0	1239	0		0				
5-Aug-14	3484.56	0	0	1240	0		0				
6-Aug-14	3485.67	0	0	1241	0		0				
7-Aug-14	3467.14	0	0	1242	0		0				
8-Aug-14	3507.21	0	0	1243	0		0				
11-Aug-14	3517.53	0	0	1244	0		0				
12-Aug-14	3511.96	0	0	1245	0		0				
13-Aug-14	3536.42	0	0	1246	0		0				
14-Aug-14	3551.97	0	0	1247	0		0				
15-Aug-14	3552.17	0	0	1248	0		0				
18-Aug-14	3582.7	0	0	1249	0		0				
19-Aug-14	3601.33	0	0	1250	0		0				
20-Aug-14	3610.49	0	0	1251	0		0				
21-Aug-14	3621.23	0	0	1252	0		0				
22-Aug-14	3614.5	0	0	1253	0		0				
25-Aug-14	3631.86	0	0	1254	0		0				
26-Aug-14	3635.71	0	0	1255	0		0				
27-Aug-14	3636.64	0	0	1256	0		0				
28-Aug-14	3630.98	0	0	1257	0		0				
29-Aug-14	3643.33	0	0	1258	0		0				
2-Sep-14	3641.52	0	0	1259	0		0				
3-Sep-14	3639.35	0	0	1260	0		0				
4-Sep-14	3633.87	0	0	1261	0		0				
5-Sep-14	3652.26	0	0	1262	0		0				
8-Sep-14	3641.66	0	0	1263	0		0				
9-Sep-14	3617.89	0	0	1264	0		0				
10-Sep-14	3631.45	0	0	1265	0		0				
11-Sep-14	3635.66	0	0	1266	0		0				
12-Sep-14	3614.06	0	0	1267	0		0				
15-Sep-14	3611.52	0	0	1268	0		0				
16-Sep-14	3638.6	0	0	1269	0		0				
17-Sep-14	3643.4	0	0	1270	0		0				
18-Sep-14	3661.73	0	0	1271	0		0				
19-Sep-14	3660.03	1	7.3	30	1		3660.03		30		
22-Sep-14	3630.7	1	7.3	30	1		3660.03				
23-Sep-14	3610.1	1	7.3	30	1		3660.03				
24-Sep-14	3638.44	1	7.3	30	1		3660.03				
25-Sep-14	3579.61	1	7.3	30	1		3660.03				
26-Sep-14	3610.98	1	7.3	30	1		3660.03				
29-Sep-14	3602.09	1	7.3	30	1		3660.03				
30-Sep-14	3592.25	1	7.3	30	1		3660.03				
1-Oct-14	3544.98	1	7.3	30	1		3660.03				
2-Oct-14	3545.3	1	7.3	30	1		3660.03				
3-Oct-14	3584.94	1	7.3	30	1		3660.03				
6-Oct-14	3579.42	1	7.3	30	1		3660.03				
7-Oct-14	3525.29	1	7.3	30	1		3660.03				
8-Oct-14	3588.07	1	7.3	30	1		3660.03				
9-Oct-14	3514.12	1	7.3	30	1		3660.03				
10-Oct-14	3474.23	1	7.3	30	1		3660.03				
13-Oct-14	3417.01	1	7.3	30	1		3660.03				
14-Oct-14	3422.43	1	7.3	30	1		3660.03				
15-Oct-14	3395.03	1	7.3	30	1		3660.03				
16-Oct-14	3395.64	1	7.3	30	1		3660.03				
17-Oct-14	3439.39	1	7.3	30	1		3660.03				
20-Oct-14	3470.89	1	7.3	30	1		3660.03				
21-Oct-14	3538.9	1	7.3	30	1		3660.03				
22-Oct-14	3513.47	1	7.3	30	1		3660.03				
23-Oct-14	3556.7	1	7.3	30	1		3660.03				
24-Oct-14	3581.82	1	7.3	30	1		3660.03				
27-Oct-14	3576.47	1	7.3	30	1		3660.03				
28-Oct-14	3619.16	1	7.3	30	0		0				
29-Oct-14	3614.53	1	7.3	30	0		0				
30-Oct-14	3637.3	1	7.3	30	0		0				
31-Oct-14	3679.99	1	7.3	30	0		0				
3-Nov-14	3679.58	0	0	1303	0		0				
4-Nov-14	3669.18	0	0	1304	0		0				
5-Nov-14	3691.38	0	0	1305	0		0				
6-Nov-14	3706.45	0	0	1306	0		0				
7-Nov-14	3708.46	0	0	1307	0		0				
10-Nov-14	3720.25	0	0	1308	0		0				
11-Nov-14	3722.84	0	0	1309	0		0				
12-Nov-14	3721.3	0	0	1310	0		0				
13-Nov-14	3723.58	0	0	1311	0		0				
14-Nov-14	3724.92	0	0	1312	0		0				
17-Nov-14	3727.86	0	0	1313	0		0				
18-Nov-14	3747.74	0	0	1314	0		0				
19-Nov-14	3742.35	0	0	1315	0		0				
20-Nov-14	3749.87	0	0	1316	0		0				
21-Nov-14	3770.03	0	0	1317	0		0				
24-Nov-14	3780.88	0	0	1318	0		0				
25-Nov-14	3776.94	0	0	1319	0		0				
26-Nov-14	3788.42	0	0	1320	0		0				
28-Nov-14	3778.96	0	0	1321	0		0				
1-Dec-14	3753.31	0	0	1322	0		0				
2-Dec-14	3777.47	0	0	1323	0		0				
3-Dec-14	3792.68	0	0	1324	0		0				
4-Dec-14	3788.34	0	0	1325	0		0				
5-Dec-14	3794.68	0	0	1326	0		0				
8-Dec-14	3767.7	0	0	1327	0		0				
9-Dec-14	3758.87	0	0	1328	0		0				
10-Dec-14	3705.51	0	0	1329	0		0				
11-Dec-14	3723.32	0	0	1330	0		0				
12-Dec-14	3663.1	0	0	1331	0		0				
15-Dec-14	3639.97	0	0	1332	0		0				
16-Dec-14	3609.06	0	0	1333	0		0				
17-Dec-14	3682.7	0	0	1334	0		0				
18-Dec-14	3771.72	0	0	1335	0		0				
19-Dec-14	3788.97	0	0	1336	0		0				
22-Dec-14	3803.94	0	0	1337	0		0				
23-Dec-14	3810.78	0	0	1338	0		0				
24-Dec-14	3810.39	0	0	1339	0		0				
26-Dec-14	3823	0	0	1340	0		0				
29-Dec-14	3826.95	0	0	1341	0		0				
30-Dec-14	3808.69	0	0	1342	0		0				
31-Dec-14	3769.44	0	0	1343	0		0				
2-Jan-15	3768.68	0	0	1344	0		0				
5-Jan-15	3700.03	0	0	1345	0		0				
6-Jan-15	3667.14	0	0	1346	0		0				
7-Jan-15	3710.94	0	0	1347	0		0				
8-Jan-15	3777.4	0	0	1348	0		0				
9-Jan-15	3745.67	0	0	1349	0		0				
12-Jan-15	3715.36	0	0	1350	0		0				
13-Jan-15	3706.15	0	0	1351	0		0				
14-Jan-15	3684.72	0	0	1352	0		0				
15-Jan-15	3650.74	0	0	1353	0		0				
16-Jan-15	3699.79	0	0	1354	0		0				
20-Jan-15	3705.64	0	0	1355	0		0				
21-Jan-15	3723.62	0	0	1356	0		0				
22-Jan-15	3780.51	0	0	1357	0		0				
23-Jan-15	3759.76	0	0	1358	0		0				
26-Jan-15	3769.45	0	0	1359	0		0				
27-Jan-15	3718.99	0	0	1360	0		0				
28-Jan-15	3669.1	0	0	1361	0		0				
29-Jan-15	3704.35	0	0	1362	0		0				
30-Jan-15	3656.28	0	0	1363	0		0				
2-Feb-15	3703.77	0	0	1364	0		0				
3-Feb-15	3757.34	0	0	1365	0		0				
4-Feb-15	3742.84	0	0	1366	0		0				
5-Feb-15	3782.11	0	0	1367	0		0				
6-Feb-15	3770.2	0	0	1368	0		0				
9-Feb-15	3754.36	0	0	1369	0		0				
10-Feb-15	3794.62	0	0	1370	0		0				
11-Feb-15	3795.82	0	0	1371	0		0				
12-Feb-15	3833.35	0	0	1372	0		0				
13-Feb-15	3849.29	0	0	1373	0		0				
17-Feb-15	3856.04	0	0	1374	0		0				
18-Feb-15	3855	0	0	1375	0		0				
19-Feb-15	3851.53	0	0	1376	0		0				
20-Feb-15	3875.6	0	0	1377	0		0				
23-Feb-15	3874.46	0	0	1378	0		0				
24-Feb-15	3885.27	0	0	1379	0		0				
25-Feb-15	3882.95	0	0	1380	0		0				
26-Feb-15	3877.85	0	0	1381	0		0				
27-Feb-15	3866.42	0	0	1382	0		0				
2-Mar-15	3890.32	0	0	1383	0		0				
3-Mar-15	3872.71	0	0	1384	0		0				
4-Mar-15	3856.51	0	0	1385	0		0				
5-Mar-15	3861.29	0	0	1386	0		0				
6-Mar-15	3807.04	0	0	1387	0		0				
9-Mar-15	3822.42	0	0	1388	0		0				
10-Mar-15	3757.83	0	0	1389	0		0				
11-Mar-15	3751.2	0	0	1390	0		0				
12-Mar-15	3799.43	0	0	1391	0		0				
13-Mar-15	3776.44	0	0	1392	0		0				
16-Mar-15	3827.62	0	0	1393	0		0				
17-Mar-15	3814.91	0	0	1394	0		0				
18-Mar-15	3861.39	0	0	1395	0		0				
19-Mar-15	3842.62	0	0	1396	0		0				
20-Mar-15	3877.26	0	0	1397	0		0				
23-Mar-15	3870.49	0	0	1398	0		0				
24-Mar-15	3847.05	0	0	1399	0		0				
25-Mar-15	3791.13	0	0	1400	0		0				
26-Mar-15	3782.21	0	0	1401	0		0				
27-Mar-15	3791.9	0	0	1402	0		0				
30-Mar-15	3838.65	0	0	1403	0		0				
31-Mar-15	3805.27	0	0	1404	0		0				
1-Apr-15	3790.66	0	0	1405	0		0				
2-Apr-15	3804.14	0	0	1406	0		0				
6-Apr-15	3829.31	0	0	1407	0		0				
7-Apr-15	3821.49	0	0	1408	0		0				
8-Apr-15	3833.2	0	0	1409	0		0				
9-Apr-15	3850.29	0	0	1410	0		0				
10-Apr-15	3870.31	0	0	1411	0		0				
13-Apr-15	3852.93	0	0	1412	0		0				
14-Apr-15	3859.22	0	0	1413	0		0				
15-Apr-15	3879.1	0	0	1414	0		0				
16-Apr-15	3876.17	0	0	1415	0		0				
17-Apr-15	3832.33	0	0	1416	0		0				
20-Apr-15	3867.82	0	0	1417	0		0				
21-Apr-15	3862.15	0	0	1418	0		0				
22-Apr-15	3881.93	0	0	1419	0		0				
23-Apr-15	3891.46	0	0	1420	0		0				
24-Apr-15	3900.24	0	0	1421	0		0				
27-Apr-15	3884.1	0	0	1422	0		0				
28-Apr-15	3895.21	0	0	1423	0		0				
29-Apr-15	3880.9	0	0	1424	0		0				
30-Apr-15	3841.78	0	0	1425	0		0				
1-May-15	3883.75	0	0	1426	0		0				
4-May-15	3895.16	0	0	1427	0		0				
5-May-15	3849.41	0	0	1428	0		0				
6-May-15	3833.7	0	0	1429	0		0				
7-May-15	3849.13	0	0	1430	0		0				
8-May-15	3901.01	0	0	1431	0		0				
11-May-15	3881.93	0	0	1432	0		0				
12-May-15	3870.69	0	0	1433	0		0				
13-May-15	3870.36	0	0	1434	0		0				
14-May-15	3912.52	0	0	1435	0		0				
15-May-15	3915.99	0	0	1436	0		0				
18-May-15	3928.15	0	0	1437	0		0				
19-May-15	3926.41	0	0	1438	0		0				
20-May-15	3923.18	0	0	1439	0		0				
21-May-15	3932.9	0	0	1440	0		0				
22-May-15	3924.16	0	0	1441	0		0				
26-May-15	3883.88	0	0	1442	0		0				
27-May-15	3920.11	0	0	1443	0		0				
28-May-15	3915.82	0	0	1444	0		0				
29-May-15	3891.18	0	0	1445	0		0				
