date	close	down	downSize	recovery	redMark		val				
1-Jun-15	3899.59	0	0	1446	0		0				
2-Jun-15	3895.85	0	0	1447	0		0				
3-Jun-15	3904.83	0	0	1448	0		0				
4-Jun-15	3871.23	0	0	1449	0		0				
5-Jun-15	3865.83	0	0	1450	0		0				
8-Jun-15	3841.45	0	0	1451	0		0				
9-Jun-15	3843.16	0	0	1452	0		0				
10-Jun-15	3889.7	0	0	1453	0		0				
11-Jun-15	3897.59	0	0	1454	0		0				
12-Jun-15	3870.56	0	0	1455	0		0				
15-Jun-15	3852.75	0	0	1456	0		0				
16-Jun-15	3874.73	0	0	1457	0		0				
17-Jun-15	3882.49	0	0	1458	0		0				
18-Jun-15	3921.43	0	0	1459	0		0				
19-Jun-15	3900.64	0	0	1460	0		0				
22-Jun-15	3924.41	0	0	1461	0		0				
23-Jun-15	3927.23	0	0	1462	0		0				
24-Jun-15	3898.47	0	0	1463	0		0				
25-Jun-15	3887.04	0	0	1464	0		0				
26-Jun-15	3886.21	0	0	1465	0		0				
29-Jun-15	3805.5	0	0	1466	0		0				
30-Jun-15	3815.85	0	0	1467	0		0				
1-Jul-15	3843.26	0	0	1468	0		0				
2-Jul-15	3842.06	0	0	1469	0		0				
6-Jul-15	3827.35	0	0	1470	0		0				
7-Jul-15	3850.66	0	0	1471	0		0				
8-Jul-15	3787.67	0	0	1472	0		0				
9-Jul-15	3796.26	0	0	1473	0		0				
10-Jul-15	3843.1	0	0	1474	0		0				
13-Jul-15	3885.97	0	0	1475	0		0				
14-Jul-15	3903.31	0	0	1476	0		0				
15-Jul-15	3900.5	0	0	1477	0		0				
16-Jul-15	3931.85	0	0	1478	0		0				
17-Jul-15	3936.22	0	0	1479	0		0				
20-Jul-15	3939.35	0	0	1480	0		0				
21-Jul-15	3922.7	1	12.9	187	1	3922.7	3922.7			187	
22-Jul-15	3913.75	1	12.9	187	1		3922.7				
23-Jul-15	3891.79	1	12.9	187	1		3922.7				
24-Jul-15	3850.15	1	12.9	187	1		3922.7				
27-Jul-15	3827.93	1	12.9	187	1		3922.7				
28-Jul-15	3875.37	1	12.9	187	1		3922.7				
29-Jul-15	3904.21	1	12.9	187	1		3922.7				
30-Jul-15	3904.64	1	12.9	187	1		3922.7				
31-Jul-15	3895.8	1	12.9	187	1		3922.7				
3-Aug-15	3885.07	1	12.9	187	1		3922.7				
4-Aug-15	3876.44	1	12.9	187	1		3922.7				
5-Aug-15	3889.99	1	12.9	187	1		3922.7				
6-Aug-15	3860.92	1	12.9	187	1		3922.7				
7-Aug-15	3849.96	1	12.9	187	1		3922.7				
10-Aug-15	3899.36	1	12.9	187	1		3922.7				
11-Aug-15	3862.81	1	12.9	187	1		3922.7				
12-Aug-15	3867.37	1	12.9	187	1		3922.7				
13-Aug-15	3863.03	1	12.9	187	1		3922.7				
14-Aug-15	3878.16	1	12.9	187	1		3922.7				
17-Aug-15	3899.1	1	12.9	187	1		3922.7				
18-Aug-15	3889.6	1	12.9	187	1		3922.7				
19-Aug-15	3857.74	1	12.9	187	1		3922.7				
20-Aug-15	3776.36	1	12.9	187	1		3922.7				
21-Aug-15	3656.67	1	12.9	187	1		3922.7				
24-Aug-15	3512.65	1	12.9	187	1		3922.7				
25-Aug-15	3465.19	1	12.9	187	1		3922.7				
26-Aug-15	3600.73	1	12.9	187	1		3922.7				
27-Aug-15	3688.6	1	12.9	187	1		3922.7				
28-Aug-15	3691.3	1	12.9	187	1		3922.7				
31-Aug-15	3660.75	1	12.9	187	1		3922.7				
1-Sep-15	3552.65	1	12.9	187	1		3922.7				
2-Sep-15	3618.25	1	12.9	187	1		3922.7				
3-Sep-15	3622.66	1	12.9	187	1		3922.7				
4-Sep-15	3567.41	1	12.9	187	1		3922.7				
8-Sep-15	3657.32	1	12.9	187	1		3922.7				
9-Sep-15	3606.8	1	12.9	187	1		3922.7				
10-Sep-15	3626.14	1	12.9	187	1		3922.7				
11-Sep-15	3643.54	1	12.9	187	1		3922.7				
14-Sep-15	3628.87	1	12.9	187	1		3922.7				
15-Sep-15	3675.48	1	12.9	187	1		3922.7				
16-Sep-15	3707.62	1	12.9	187	1		3922.7				
17-Sep-15	3698.74	1	12.9	187	1		3922.7				
18-Sep-15	3638.99	1	12.9	187	1		3922.7				
21-Sep-15	3655.64	1	12.9	187	1		3922.7				
22-Sep-15	3610.7	1	12.9	187	1		3922.7				
23-Sep-15	3603.49	1	12.9	187	1		3922.7				
24-Sep-15	3591.37	1	12.9	187	1		3922.7				
25-Sep-15	3589.71	1	12.9	187	1		3922.7				
28-Sep-15	3498.61	1	12.9	187	1		3922.7				
29-Sep-15	3503.13	1	12.9	187	1		3922.7				
30-Sep-15	3570.17	1	12.9	187	1		3922.7				
1-Oct-15	3577.47	1	12.9	187	1		3922.7				
2-Oct-15	3629.04	1	12.9	187	1		3922.7				
5-Oct-15	3695.61	1	12.9	187	1		3922.7				
6-Oct-15	3682.33	1	12.9	187	1		3922.7				
7-Oct-15	3713.36	1	12.9	187	1		3922.7				
8-Oct-15	3746.12	1	12.9	187	1		3922.7				
9-Oct-15	3748.96	1	12.9	187	1		3922.7				
12-Oct-15	3753.73	1	12.9	187	1		3922.7				
13-Oct-15	3728.48	1	12.9	187	1		3922.7				
14-Oct-15	3711.11	1	12.9	187	1		3922.7				
15-Oct-15	3766.43	1	12.9	187	1		3922.7				
16-Oct-15	3783.64	1	12.9	187	1		3922.7				
19-Oct-15	3784.72	1	12.9	187	1		3922.7				
20-Oct-15	3779.44	1	12.9	187	1		3922.7				
21-Oct-15	3757.91	1	12.9	187	1		3922.7				
22-Oct-15	3820.49	1	12.9	187	1		3922.7				
23-Oct-15	3862.65	1	12.9	187	1		3922.7				
26-Oct-15	3855.29	1	12.9	187	1		3922.7				
27-Oct-15	3845.45	1	12.9	187	1		3922.7				
28-Oct-15	3891.34	1	12.9	187	1		3922.7				
29-Oct-15	3890.04	1	12.9	187	1		3922.7				
30-Oct-15	3871.33	1	12.9	187	1		3922.7				
2-Nov-15	3917.3	1	12.9	187	0		0				
3-Nov-15	3928.05	1	12.9	187	0		0				
4-Nov-15	3915.52	1	12.9	187	0		0				
5-Nov-15	3911.89	1	12.9	187	0		0				
6-Nov-15	3910.98	1	12.9	187	0		0				
9-Nov-15	3873.37	1	12.9	187	0		0				
10-Nov-15	3880.23	1	12.9	187	0		0				
11-Nov-15	3867.71	1	12.9	187	0		0				
12-Nov-15	3814.29	1	12.9	187	0		0				
13-Nov-15	3771.59	1	12.9	187	0		0				
16-Nov-15	3828.46	1	12.9	187	0		0				
17-Nov-15	3824.14	1	12.9	187	0		0				
18-Nov-15	3886.26	1	12.9	187	0		0				
19-Nov-15	3882.06	1	12.9	187	0		0				
20-Nov-15	3897.45	1	12.9	187	0		0				
23-Nov-15	3892.8	1	12.9	187	0		0				
24-Nov-15	3897.67	1	12.9	187	0		0				
25-Nov-15	3897.57	1	12.9	187	0		0				
27-Nov-15	3900.74	1	12.9	187	0		0				
30-Nov-15	3882.84	1	12.9	187	0		0				
1-Dec-15	3924.63	1	12.9	187	0		0				
2-Dec-15	3882.38	1	12.9	187	0		0				
3-Dec-15	3826.74	1	12.9	187	0		0				
4-Dec-15	3905.31	1	12.9	187	0		0				
7-Dec-15	3878.31	1	12.9	187	0		0				
8-Dec-15	3853.48	1	12.9	187	0		0				
9-Dec-15	3823.9	1	12.9	187	0		0				
10-Dec-15	3832.93	1	12.9	187	0		0				
11-Dec-15	3759.09	1	12.9	187	0		0				
14-Dec-15	3777.22	1	12.9	187	0		0				
15-Dec-15	3817.36	1	12.9	187	0		0				
16-Dec-15	3873.12	1	12.9	187	0		0				
17-Dec-15	3815.46	1	12.9	187	0		0				
18-Dec-15	3747.56	1	12.9	187	0		0				
21-Dec-15	3777.15	1	12.9	187	0		0				
22-Dec-15	3810.85	1	12.9	187	0		0				
23-Dec-15	3858.47	1	12.9	187	0		0				
24-Dec-15	3852.31	1	12.9	187	1		3852.31				
28-Dec-15	3843.94	1	12.9	187	1		3852.31				
29-Dec-15	3885.55	1	12.9	187	1		3852.31				
30-Dec-15	3857.9	1	12.9	187	1		3852.31				
31-Dec-15	3821.6	1	12.9	187	1	3941.86	3852.31				
4-Jan-16	3763.99	1	12.9	187	1		3852.31				
5-Jan-16	3771.57	1	12.9	187	1		3852.31				
6-Jan-16	3723.44	1	12.9	187	1		3852.31				
7-Jan-16	3635.29	1	12.9	187	1		3852.31				
8-Jan-16	3595.91	1	12.9	187	1		3852.31				
11-Jan-16	3598.97	1	12.9	187	1		3852.31				
12-Jan-16	3627.06	1	12.9	187	1		3852.31				
13-Jan-16	3536.92	1	12.9	187	1		3852.31				
14-Jan-16	3596.03	1	12.9	187	1		3852.31				
15-Jan-16	3518.51	1	12.9	187	1		3852.31				
19-Jan-16	3520.4	1	12.9	187	1		3852.31				
20-Jan-16	3479.75	1	12.9	187	1		3852.31				
21-Jan-16	3497.94	1	12.9	187	1		3852.31				
22-Jan-16	3568.9	1	12.9	187	1		3852.31				
25-Jan-16	3513.11	1	12.9	187	1		3852.31				
26-Jan-16	3562.81	1	12.9	187	1		3852.31				
27-Jan-16	3524.33	1	12.9	187	1		3852.31				
28-Jan-16	3544.13	1	12.9	187	1		3852.31				
29-Jan-16	3631.96	1	12.9	187	1		3852.31				
1-Feb-16	3630.46	1	12.9	187	1		3852.31				
2-Feb-16	3562.52	1	12.9	187	1		3852.31				
3-Feb-16	3581.53	1	12.9	187	1		3852.31				
4-Feb-16	3587.71	1	12.9	187	1		3852.31				
5-Feb-16	3521.6	1	12.9	187	1		3852.31				
8-Feb-16	3472.08	1	12.9	187	1		3852.31				
9-Feb-16	3470.5	1	12.9	187	1		3852.31				
10-Feb-16	3471.04	1	12.9	187	1		3852.31				
11-Feb-16	3428.99	1	12.9	187	1		3852.31				
12-Feb-16	3496.28	1	12.9	187	1		3852.31				
16-Feb-16	3555.2	1	12.9	187	1		3852.31				
17-Feb-16	3614.16	1	12.9	187	1		3852.31				
18-Feb-16	3597.49	1	12.9	187	1		3852.31				
19-Feb-16	3597.92	1	12.9	187	1		3852.31				
22-Feb-16	3649.92	1	12.9	187	1		3852.31				
23-Feb-16	3604.68	1	12.9	187	1		3852.31				
24-Feb-16	3620.87	1	12.9	187	1		3852.31				
25-Feb-16	3662.84	1	12.9	187	1		3852.31				
26-Feb-16	3656.42	1	12.9	187	1		3852.31				
29-Feb-16	3627.06	1	12.9	187	1		3852.31				
1-Mar-16	3713.7	1	12.9	187	1		3852.31				
2-Mar-16	3729.59	1	12.9	187	1		3852.31				
3-Mar-16	3743.02	1	12.9	187	1		3852.31				
4-Mar-16	3755.47	1	12.9	187	1		3852.31				
7-Mar-16	3759.05	1	12.9	187	1		3852.31				
8-Mar-16	3717.49	1	12.9	187	1		3852.31				
9-Mar-16	3736.92	1	12.9	187	1		3852.31				
10-Mar-16	3737.74	1	12.9	187	1		3852.31				
11-Mar-16	3800.07	1	12.9	187	1		3852.31				
14-Mar-16	3795.53	1	12.9	187	1		3852.31				
15-Mar-16	3788.62	1	12.9	187	1		3852.31				
16-Mar-16	3810.09	1	12.9	187	1		3852.31				
17-Mar-16	3835.26	1	12.9	187	1		3852.31				
18-Mar-16	3852.15	1	12.9	187	0		0				
21-Mar-16	3855.97	1	12.9	187	0		0				
22-Mar-16	3853.18	1	12.9	187	0		0				
23-Mar-16	3828.58	1	12.9	187	0		0				
24-Mar-16	3827.14	1	12.9	187	0		0				
28-Mar-16	3829.26	1	12.9	187	0		0				
29-Mar-16	3863.8	1	12.9	187	0		0				
30-Mar-16	3881.01	1	12.9	187	0		0				
31-Mar-16	3873.11	1	12.9	187	0		0				
1-Apr-16	3897.66	1	12.9	187	0		0				
4-Apr-16	3886	1	12.9	187	0		0				
5-Apr-16	3846.59	1	12.9	187	0		0				
6-Apr-16	3888.41	1	12.9	187	0		0				
7-Apr-16	3841.98	1	12.9	187	0		0				
8-Apr-16	3852.72	1	12.9	187	0		0				
11-Apr-16	3842.17	1	12.9	187	0		0				
12-Apr-16	3879.42	1	12.9	187	0		0				
13-Apr-16	3918.95	1	12.9	187	0		0				
14-Apr-16	3920.03	1	12.9	187	0		0				
15-Apr-16	3916.17	1	12.9	187	0		0				
18-Apr-16	3941.86	1	12.9	187	0		0		9.52		
19-Apr-16	3954.01	0	0	1669	0		0				
20-Apr-16	3957.25	0	0	1670	0		0				
21-Apr-16	3936.8	0	0	1671	0		0				
22-Apr-16	3937	0	0	1672	0		0				
25-Apr-16	3929.88	0	0	1673	0		0				
26-Apr-16	3937.23	0	0	1674	0		0				
27-Apr-16	3944.02	0	0	1675	0		0				
28-Apr-16	3907.88	0	0	1676	0		0				
29-Apr-16	3888.13	0	0	1677	0		0				
2-May-16	3918.53	0	0	1678	0		0				
3-May-16	3884.63	0	0	1679	0		0				
4-May-16	3862.4	0	0	1680	0		0				
5-May-16	3862.4	0	0	1681	0		0				
6-May-16	3875.18	0	0	1682	0		0				
9-May-16	3878.14	0	0	1683	0		0				
10-May-16	3926.63	0	0	1684	0		0				
11-May-16	3891.13	0	0	1685	0		0				
12-May-16	3890.85	0	0	1686	0		0				
13-May-16	3858.17	0	0	1687	0		0				
16-May-16	3896.36	0	0	1688	0		0				
17-May-16	3860.88	0	0	1689	0		0				
18-May-16	3862.25	0	0	1690	0		0				
19-May-16	3847.97	0	0	1691	0		0				
20-May-16	3871.75	0	0	1692	0		0				
23-May-16	3863.82	0	0	1693	0		0				
24-May-16	3916.77	0	0	1694	0		0				
25-May-16	3944.33	0	0	1695	0		0				
26-May-16	3944.05	0	0	1696	0		0				
27-May-16	3961.67	0	0	1697	0		0				
31-May-16	3957.95	0	0	1698	0		0				
1-Jun-16	3963.1	0	0	1699	0		0				
2-Jun-16	3974.76	0	0	1700	0		0				
3-Jun-16	3963.23	0	0	1701	0		0				
6-Jun-16	3982.74	0	0	1702	0		0				
7-Jun-16	3987.96	0	0	1703	0		0				
8-Jun-16	4001.98	0	0	1704	0		0				
9-Jun-16	3995.28	0	0	1705	0		0				
10-Jun-16	3958.68	0	0	1706	0		0				
13-Jun-16	3927.73	0	0	1707	0		0				
14-Jun-16	3920.93	0	0	1708	0		0				
15-Jun-16	3914.02	0	0	1709	0		0				
16-Jun-16	3926.93	0	0	1710	0		0				
17-Jun-16	3914.15	0	0	1711	0		0				
20-Jun-16	3936.91	0	0	1712	0		0				
21-Jun-16	3947.94	0	0	1713	0		0				
22-Jun-16	3941.45	0	0	1714	0		0				
23-Jun-16	3994.18	0	0	1715	0		0				
24-Jun-16	3850.7	0	0	1716	0		0				
27-Jun-16	3781.02	0	0	1717	0		0				
28-Jun-16	3849.05	0	0	1718	0		0				
29-Jun-16	3915.1	0	0	1719	0		0				
30-Jun-16	3968.21	0	0	1720	0		0				
1-Jul-16	3976.68	0	0	1721	0		0				
5-Jul-16	3949.72	0	0	1722	0		0				
6-Jul-16	3972.26	0	0	1723	0		0				
7-Jul-16	3969.19	0	0	1724	0		0				
8-Jul-16	4029.75	0	0	1725	0		0				
11-Jul-16	4043.49	0	0	1726	0		0				
12-Jul-16	4071.85	0	0	1727	0		0				
13-Jul-16	4072.77	0	0	1728	0		0				
14-Jul-16	4094.28	0	0	1729	0		0				
15-Jul-16	4090.49	0	0	1730	0		0				
18-Jul-16	4100.4	0	0	1731	0		0				
19-Jul-16	4094.61	0	0	1732	0		0				
20-Jul-16	4112.61	0	0	1733	0		0				
21-Jul-16	4097.82	0	0	1734	0		0				
22-Jul-16	4116.5	0	0	1735	0		0				
25-Jul-16	4104.13	0	0	1736	0		0				
26-Jul-16	4105.57	0	0	1737	0		0				
27-Jul-16	4100.81	0	0	1738	0		0				
28-Jul-16	4107.75	0	0	1739	0		0				
29-Jul-16	4114.51	0	0	1740	0		0				
1-Aug-16	4109.28	0	0	1741	0		0				
2-Aug-16	4083.25	0	0	1742	0		0				
3-Aug-16	4097.3	0	0	1743	0		0				
4-Aug-16	4099.21	0	0	1744	0		0				
5-Aug-16	4134.56	0	0	1745	0		0				
8-Aug-16	4131.19	0	0	1746	0		0				
9-Aug-16	4132.96	0	0	1747	0		0				
10-Aug-16	4122.65	0	0	1748	0		0				
11-Aug-16	4142.72	0	0	1749	0		0				
12-Aug-16	4139.63	0	0	1750	0		0				
15-Aug-16	4151.69	0	0	1751	0		0				
16-Aug-16	4129.68	0	0	1752	0		0				
17-Aug-16	4138.42	0	0	1753	0		0				
18-Aug-16	4147.64	0	0	1754	0		0				
19-Aug-16	4142.23	0	0	1755	0		0				
22-Aug-16	4139.97	0	0	1756	0		0				
23-Aug-16	4148.16	0	0	1757	0		0				
24-Aug-16	4126.65	0	0	1758	0		0				
25-Aug-16	4121.09	0	0	1759	0		0				
26-Aug-16	4114.68	0	0	1760	0		0				
29-Aug-16	4136.75	0	0	1761	0		0				
30-Aug-16	4129.34	0	0	1762	0		0				
31-Aug-16	4120.29	0	0	1763	0		0				
1-Sep-16	4120.17	0	0	1764	0		0				
2-Sep-16	4137.7	0	0	1765	0		0				
6-Sep-16	4150.11	0	0	1766	0		0				
7-Sep-16	4150.51	0	0	1767	0		0				
8-Sep-16	4141.46	0	0	1768	0		0				
9-Sep-16	4039.95	0	0	1769	0		0				
12-Sep-16	4099.47	0	0	1770	0		0				
13-Sep-16	4039.92	0	0	1771	0		0				
14-Sep-16	4037.83	0	0	1772	0		0				
15-Sep-16	4079.32	0	0	1773	0		0				
16-Sep-16	4063.97	0	0	1774	0		0				
19-Sep-16	4063.94	0	0	1775	0		0				
20-Sep-16	4065.2	0	0	1776	0		0				
21-Sep-16	4109.63	0	0	1777	0		0				
22-Sep-16	4136.41	0	0	1778	0		0				
23-Sep-16	4112.69	0	0	1779	0		0				
26-Sep-16	4077.71	0	0	1780	0		0				
27-Sep-16	4104.18	0	0	1781	0		0				
28-Sep-16	4126.83	0	0	1782	0		0				
29-Sep-16	4088.47	0	0	1783	0		0				
30-Sep-16	4121.06	0	0	1784	0		0				
3-Oct-16	4108.13	0	0	1785	0		0				
4-Oct-16	4088.17	0	0	1786	0		0				
5-Oct-16	4107.4	0	0	1787	0		0				
6-Oct-16	4109.49	0	0	1788	0		0				
7-Oct-16	4096.25	0	0	1789	0		0				
10-Oct-16	4115.12	0	0	1790	0		0				
11-Oct-16	4063.92	0	0	1791	0		0				
12-Oct-16	4068.92	0	0	1792	0		0				
13-Oct-16	4056.45	0	0	1793	0		0				
14-Oct-16	4057.28	0	0	1794	0		0				
17-Oct-16	4045.07	0	0	1795	0		0				
18-Oct-16	4069.99	0	0	1796	0		0				
19-Oct-16	4079.5	0	0	1797	0		0				
20-Oct-16	4074.18	0	0	1798	0		0				
21-Oct-16	4073.85	0	0	1799	0		0				
24-Oct-16	4093.22	0	0	1800	0		0				
25-Oct-16	4077.8	0	0	1801	0		0				
26-Oct-16	4070.76	0	0	1802	0		0				
27-Oct-16	4058.75	0	0	1803	0		0				
28-Oct-16	4046.36	0	0	1804	0		0				
31-Oct-16	4045.89	0	0	1805	0		0				
1-Nov-16	4018.47	0	0	1806	0		0				
2-Nov-16	3992.76	0	0	1807	0		0				
3-Nov-16	3976.56	0	0	1808	0		0				
4-Nov-16	3970.02	0	0	1809	0		0				
7-Nov-16	4058.3	0	0	1810	0		0				
8-Nov-16	4075.61	0	0	1811	0		0				
9-Nov-16	4121.03	0	0	1812	0		0				
10-Nov-16	4129.46	0	0	1813	0		0				
11-Nov-16	4123.69	0	0	1814	0		0				
14-Nov-16	4123.81	0	0	1815	0		0				
15-Nov-16	4155.62	0	0	1816	0		0				
16-Nov-16	4150.21	0	0	1817	0		0				
17-Nov-16	4169.87	0	0	1818	0		0				
18-Nov-16	4160.58	0	0	1819	0		0				
21-Nov-16	4191.68	0	0	1820	0		0				
22-Nov-16	4200.95	0	0	1821	0		0				
23-Nov-16	4204.49	0	0	1822	0		0				
25-Nov-16	4221.02	0	0	1823	0		0				
28-Nov-16	4199.39	0	0	1824	0		0				
29-Nov-16	4205.99	0	0	1825	0		0				
30-Nov-16	4195.73	0	0	1826	0		0				
1-Dec-16	4181.15	0	0	1827	0		0				
2-Dec-16	4182.81	0	0	1828	0		0				
5-Dec-16	4207.57	0	0	1829	0		0				
6-Dec-16	4222.04	0	0	1830	0		0				
7-Dec-16	4278.44	0	0	1831	0		0				
8-Dec-16	4288.1	0	0	1832	0		0				
9-Dec-16	4313.61	0	0	1833	0		0				
12-Dec-16	4308.94	0	0	1834	0		0				
13-Dec-16	4337.86	0	0	1835	0		0				
14-Dec-16	4302.93	0	0	1836	0		0				
15-Dec-16	4319.84	0	0	1837	0		0				
16-Dec-16	4312.4	0	0	1838	0		0				
19-Dec-16	4321.02	0	0	1839	0		0				
20-Dec-16	4337.36	0	0	1840	0		0				
21-Dec-16	4326.85	0	0	1841	0		0				
22-Dec-16	4319.33	0	0	1842	0		0				
23-Dec-16	4325.17	0	0	1843	0		0				
27-Dec-16	4334.93	0	0	1844	0		0				
28-Dec-16	4299.45	0	0	1845	0		0				
29-Dec-16	4298.39	0	0	1846	0		0				
30-Dec-16	4278.66	0	0	1847	0		0				
3-Jan-17	4315.08	0	0	1848	0		0				
4-Jan-17	4340.75	0	0	1849	0		0				
5-Jan-17	4337.45	0	0	1850	0		0				
6-Jan-17	4354.05	0	0	1851	0		0				
9-Jan-17	4338.62	0	0	1852	0		0				
10-Jan-17	4338.64	0	0	1853	0		0				
11-Jan-17	4351.32	0	0	1854	0		0				
12-Jan-17	4342.09	0	0	1855	0		0				
13-Jan-17	4350.11	0	0	1856	0		0				
17-Jan-17	4337.2	0	0	1857	0		0				
18-Jan-17	4345.57	0	0	1858	0		0				
19-Jan-17	4329.96	0	0	1859	0		0				
20-Jan-17	4344.67	0	0	1860	0		0				
23-Jan-17	4333.1	0	0	1861	0		0				
24-Jan-17	4361.56	0	0	1862	0		0				
25-Jan-17	4396.57	0	0	1863	0		0				
26-Jan-17	4393.43	0	0	1864	0		0				
27-Jan-17	4389.85	0	0	1865	0		0				
30-Jan-17	4363.67	0	0	1866	0		0				
31-Jan-17	4359.81	0	0	1867	0		0				
1-Feb-17	4362.1	0	0	1868	0		0				
2-Feb-17	4364.85	0	0	1869	0		0				
3-Feb-17	4396.95	0	0	1870	0		0				
6-Feb-17	4387.67	0	0	1871	0		0				
7-Feb-17	4388.87	0	0	1872	0		0				
8-Feb-17	4393.31	0	0	1873	0		0				
9-Feb-17	4419.4	0	0	1874	0		0				
10-Feb-17	4435.42	0	0	1875	0		0				
13-Feb-17	4459.83	0	0	1876	0		0				
14-Feb-17	4478.98	0	0	1877	0		0				
15-Feb-17	4501.99	0	0	1878	0		0				
16-Feb-17	4498.56	0	0	1879	0		0				
17-Feb-17	4506.2	0	0	1880	0		0				
21-Feb-17	4533.46	0	0	1881	0		0				
22-Feb-17	4528.97	0	0	1882	0		0				
23-Feb-17	4531.39	0	0	1883	0		0				
24-Feb-17	4539.25	0	0	1884	0		0				
27-Feb-17	4544.51	0	0	1885	0		0				
28-Feb-17	4532.93	0	0	1886	0		0				
1-Mar-17	4595.73	0	0	1887	0		0				
2-Mar-17	4569.17	0	0	1888	0		0				
3-Mar-17	4571.6	0	0	1889	0		0				
6-Mar-17	4556.72	0	0	1890	0		0				
7-Mar-17	4543.75	0	0	1891	0		0				
8-Mar-17	4534.68	0	0	1892	0		0				
9-Mar-17	4538.36	0	0	1893	0		0				
10-Mar-17	4553.28	0	0	1894	0		0				
13-Mar-17	4556.44	0	0	1895	0		0				
14-Mar-17	4541.26	0	0	1896	0		0				
15-Mar-17	4579.44	0	0	1897	0		0				
16-Mar-17	4572.16	0	0	1898	0		0				
17-Mar-17	4566.17	0	0	1899	0		0				
20-Mar-17	4557.12	0	0	1900	0		0				
21-Mar-17	4500.98	0	0	1901	0		0				
22-Mar-17	4509.65	0	0	1902	0		0				
23-Mar-17	4504.92	0	0	1903	0		0				
24-Mar-17	4501.11	0	0	1904	0		0				
27-Mar-17	4496.53	0	0	1905	0		0				
28-Mar-17	4529.17	0	0	1906	0		0				
29-Mar-17	4535.01	0	0	1907	0		0				
30-Mar-17	4548.46	0	0	1908	0		0				
31-Mar-17	4538.21	0	0	1909	0		0				
3-Apr-17	4530.98	0	0	1910	0		0				
4-Apr-17	4534.25	0	0	1911	0		0				
5-Apr-17	4520.86	0	0	1912	0		0				
6-Apr-17	4530.93	0	0	1913	0		0				
7-Apr-17	4527.2	0	0	1914	0		0				
10-Apr-17	4530.57	0	0	1915	0		0				
11-Apr-17	4524.71	0	0	1916	0		0				
12-Apr-17	4507.76	0	0	1917	0		0				
13-Apr-17	4477.07	0	0	1918	0		0				
17-Apr-17	4515.65	0	0	1919	0		0				
18-Apr-17	4502.66	0	0	1920	0		0				
19-Apr-17	4495.56	0	0	1921	0		0				
20-Apr-17	4529.65	0	0	1922	0		0				
21-Apr-17	4515.9	0	0	1923	0		0				
24-Apr-17	4564.93	0	0	1924	0		0				
25-Apr-17	4592.74	0	0	1925	0		0				
26-Apr-17	4590.56	0	0	1926	0		0				
27-Apr-17	4593.57	0	0	1927	0		0				
28-Apr-17	4584.82	0	0	1928	0		0				
